"package","model","component","variance_q2.5","variance_median","variance_q97.5","generalized_v_tilde","I2_q2.5_percent","I2_median_percent","I2_q97.5_percent"
"brms","Spain_exponential_spatial_only","total",0.484778575526375,0.8868605752235,1.896687069803,0.13253228719118,78.5307054838308,86.9988998154005,93.4688042895999
"brms","Spain_exponential_spatial_only","effect_size",0.1324672820383,0.220459359962,0.351733899240075,0.13253228719118,9.54244892210908,21.5328659022193,42.5766203655427
"brms","Spain_exponential_spatial_only","spatial",0.2509452013156,0.661149498346,1.67061962952,0.13253228719118,38.1213577332765,65.2177791707963,83.2313068139962
