"model","component","value","logLik_REML","AIC_REML","status","elapsed_seconds","warnings"
"spatial_only","rho",100,-4124.37062614526,8254.74125229053,"completed_no_explicit_optimizer_status",183.071,"Setting class(x) to multiple strings (""vcovmat"", ""dsyMatrix"", ...); result will no longer be an S4 object"
