target,component,parameter,parameter_index,estimate,ci_lb,ci_ub,lower_bound_sign,upper_bound_sign,lower_reached_search_boundary,upper_reached_search_boundary,finite_two_sided,ci_null,search_min,search_max,root_tolerance,maxiter,eptries,inner_optimizer_maxiter,method,source_fit,elapsed_seconds,warnings,convergence_information,fit_changed
moura_species_nonphylo,"Species variance, non-phylogenetic",sigma2,3,0.05566175428074647,0.03342038928679086,0.07879496926237362,,,FALSE,FALSE,TRUE,FALSE,0.02,0.09,1e-6,1000,10,100,"metafor::confint.rma.mv(), profile-likelihood constrained re-optimization",ou_correctness_outputs/baseline_fit_objects.rds$fit_bm,4800.591,,"No explicit optimizer convergence code is exposed by confint.rma.mv; outer warnings were captured, while metafor suppresses internal constrained-fit warnings.",FALSE
