target,component,parameter,parameter_index,estimate,ci_lb,ci_ub,lower_bound_sign,upper_bound_sign,lower_reached_search_boundary,upper_reached_search_boundary,finite_two_sided,ci_null,search_min,search_max,root_tolerance,maxiter,eptries,inner_optimizer_maxiter,method,source_fit,elapsed_seconds,warnings,convergence_information,fit_changed
moura_species_phylo,"Species variance, phylogenetic",sigma2,4,0.05122365947506569,0.01786086320012431,0.17915328501831201,,,FALSE,FALSE,TRUE,FALSE,0.01,0.25,1e-6,1000,10,100,"metafor::confint.rma.mv(), profile-likelihood constrained re-optimization",ou_correctness_outputs/baseline_fit_objects.rds$fit_bm,4765.552,,"No explicit optimizer convergence code is exposed by confint.rma.mv; outer warnings were captured, while metafor suppresses internal constrained-fit warnings.",FALSE
