target,component,parameter,parameter_index,estimate,ci_lb,ci_ub,lower_bound_sign,upper_bound_sign,lower_reached_search_boundary,upper_reached_search_boundary,finite_two_sided,ci_null,search_min,search_max,root_tolerance,maxiter,eptries,inner_optimizer_maxiter,method,source_fit,elapsed_seconds,warnings,convergence_information,fit_changed
global_combined_rho,Combined-model rho (km),rho,1,2058.9069472474757,205.89069472474756,20589.06947247476,<,>,TRUE,TRUE,FALSE,FALSE,0,20589.06947247476,1e-6,1000,10,100,"metafor::confint.rma.mv(), profile-likelihood constrained re-optimization",reviewer18_influential_effects_outputs/combined.rds,186.437,,"No explicit optimizer convergence code is exposed by confint.rma.mv; outer warnings were captured, while metafor suppresses internal constrained-fit warnings.",FALSE
